"date","year","month","day","5410002"
1999-02-01,1999,2,1,0.156
1999-03-01,1999,3,1,10.653
1999-04-01,1999,4,1,20.348
1999-05-01,1999,5,1,6.763
1999-06-01,1999,6,1,54.303
1999-07-01,1999,7,1,23.716
1999-08-01,1999,8,1,107.872
1999-09-01,1999,9,1,99.412
1999-10-01,1999,10,1,26.046
1999-11-01,1999,11,1,0.151
1999-12-01,1999,12,1,2.453
2000-01-01,2000,1,1,0.001
2000-02-01,2000,2,1,1.654
2000-03-01,2000,3,1,0
2000-04-01,2000,4,1,23.191
2000-05-01,2000,5,1,28.015
2000-06-01,2000,6,1,244.614
2000-07-01,2000,7,1,68.696
2000-08-01,2000,8,1,1.672
2000-09-01,2000,9,1,95.326
2000-10-01,2000,10,1,12.465
2000-11-01,2000,11,1,7.238
2000-12-01,2000,12,1,0.004
2001-01-01,2001,1,1,0
2001-02-01,2001,2,1,1.915
2001-03-01,2001,3,1,11.299
2001-04-01,2001,4,1,19.529
2001-05-01,2001,5,1,35.602
2001-06-01,2001,6,1,2.401
2001-07-01,2001,7,1,185.494
2001-08-01,2001,8,1,64.118
2001-09-01,2001,9,1,22.234
2001-10-01,2001,10,1,19.506
2001-11-01,2001,11,1,0.091
2001-12-01,2001,12,1,0.5
2002-01-01,2002,1,1,0.014
2002-02-01,2002,2,1,0.065
2002-03-01,2002,3,1,8.363
2002-04-01,2002,4,1,16.32
2002-05-01,2002,5,1,160.579
2002-06-01,2002,6,1,193.73
2002-07-01,2002,7,1,121.191
2002-08-01,2002,8,1,76.206
2002-09-01,2002,9,1,22.8
2002-10-01,2002,10,1,3.981
2002-11-01,2002,11,1,0.124
2002-12-01,2002,12,1,2.44
2003-01-01,2003,1,1,10.494
2003-02-01,2003,2,1,0
2003-03-01,2003,3,1,2.444
2003-04-01,2003,4,1,0.001
2003-05-01,2003,5,1,89.258
2003-06-01,2003,6,1,35.716
2003-07-01,2003,7,1,66.429
2003-08-01,2003,8,1,7.15
2003-09-01,2003,9,1,7.179
2003-10-01,2003,10,1,0.026
2003-11-01,2003,11,1,12.895
2003-12-01,2003,12,1,0
2004-01-01,2004,1,1,2.67
2004-02-01,2004,2,1,1.747
2004-03-01,2004,3,1,10.951
2004-04-01,2004,4,1,41.934
2004-05-01,2004,5,1,10.205
2004-06-01,2004,6,1,47.799
2004-07-01,2004,7,1,81.86
2004-08-01,2004,8,1,70.526
2004-09-01,2004,9,1,34.357
2004-10-01,2004,10,1,5.665
2004-11-01,2004,11,1,55.593
2004-12-01,2004,12,1,0.015
2005-01-01,2005,1,1,0.819
2005-02-01,2005,2,1,0.004
2005-03-01,2005,3,1,34.757
2005-04-01,2005,4,1,11.682
2005-05-01,2005,5,1,59.522
2005-06-01,2005,6,1,162.559
2005-07-01,2005,7,1,21.181
2005-08-01,2005,8,1,168.741
2005-09-01,2005,9,1,38.21
2005-10-01,2005,10,1,22.534
2005-11-01,2005,11,1,9.819
2005-12-01,2005,12,1,0
2006-01-01,2006,1,1,2.145
2006-02-01,2006,2,1,5.687
2006-03-01,2006,3,1,0
2006-04-01,2006,4,1,0.334
2006-05-01,2006,5,1,5.843
2006-06-01,2006,6,1,74.403
2006-07-01,2006,7,1,227.401
2006-08-01,2006,8,1,26.122
2006-09-01,2006,9,1,12.092
2006-10-01,2006,10,1,45.295
2006-11-01,2006,11,1,0.148
2006-12-01,2006,12,1,0
2007-01-01,2007,1,1,0.396
2007-02-01,2007,2,1,6.555
2007-03-01,2007,3,1,5.403
2007-04-01,2007,4,1,0.06
2007-05-01,2007,5,1,8.368
2007-06-01,2007,6,1,114.64
2007-07-01,2007,7,1,45.934
