"date","year","month","day","5410002"
2008-02-01,2008,2,1,10.7060635822
2008-03-01,2008,3,1,10.193058648262
2008-04-01,2008,4,1,11.536320821
2008-05-01,2008,5,1,214.89215493
2008-06-01,2008,6,1,110.60964332
2008-07-01,2008,7,1,38.19641042272
2008-08-01,2008,8,1,164.1965086309
2008-09-01,2008,9,1,0.280960042147
2008-10-01,2008,10,1,0
2008-11-01,2008,11,1,0
2008-12-01,2008,12,1,1.541035097115
2009-01-01,2009,1,1,25.1074171515
2009-02-01,2009,2,1,10.8657928117017
2009-03-01,2009,3,1,3.60128774673
2009-04-01,2009,4,1,7.7625281e-05
2009-05-01,2009,5,1,21.35414177187
2009-06-01,2009,6,1,101.58263383
2009-07-01,2009,7,1,21.73776332
2009-08-01,2009,8,1,124.775771945
2009-09-01,2009,9,1,100.5977340753
2009-10-01,2009,10,1,4.0216806829
2009-11-01,2009,11,1,8.154953226
2009-12-01,2009,12,1,0.037530489
2010-01-01,2010,1,1,5.2289609671
2010-02-01,2010,2,1,2.389122691225
2010-03-01,2010,3,1,0.023450185081
2010-04-01,2010,4,1,0.56356968
2010-05-01,2010,5,1,28.8479602
2010-06-01,2010,6,1,81.609136263
2010-07-01,2010,7,1,25.351265347703
2010-08-01,2010,8,1,1.8324971925
2010-09-01,2010,9,1,4.347379669905
2010-10-01,2010,10,1,11.6250132
2010-11-01,2010,11,1,29.055511905
2010-12-01,2010,12,1,4.68061060869
2011-01-01,2011,1,1,11.5706431371
2011-02-01,2011,2,1,19.6432671456206
2011-03-01,2011,3,1,1.662406709111
2011-04-01,2011,4,1,1.092330839
2011-05-01,2011,5,1,0
2011-06-01,2011,6,1,75.1037418114
2011-07-01,2011,7,1,47.007725169
2011-08-01,2011,8,1,72.97297493774
2011-09-01,2011,9,1,5.06806546831
2011-10-01,2011,10,1,4.81454153
2011-11-01,2011,11,1,3.3441723064
2011-12-01,2011,12,1,1.208812893
2012-01-01,2012,1,1,25.1847957231
2012-02-01,2012,2,1,2.97060567523
2012-03-01,2012,3,1,9.3482651
2012-04-01,2012,4,1,22.99712363687
2012-05-01,2012,5,1,75.3444107
2012-06-01,2012,6,1,87.068647092
2012-07-01,2012,7,1,10.9712725466
2012-08-01,2012,8,1,23.5029501017
2012-09-01,2012,9,1,1.681925850742
2012-10-01,2012,10,1,18.12968754103
2012-11-01,2012,11,1,0.660596702
2012-12-01,2012,12,1,22.63894627
2013-01-01,2013,1,1,28.86575206581
2013-02-01,2013,2,1,9.526891232698
2013-03-01,2013,3,1,0.120381719
2013-04-01,2013,4,1,1.115517220962
2013-05-01,2013,5,1,128.876618232
2013-06-01,2013,6,1,49.33481882088
2013-07-01,2013,7,1,12.5846676
2013-08-01,2013,8,1,49.23724844
2013-09-01,2013,9,1,29.198393412806
2013-10-01,2013,10,1,1.968260024
2013-11-01,2013,11,1,7.490635466
2013-12-01,2013,12,1,2.10791598145
2014-01-01,2014,1,1,8.089663018578
2014-02-01,2014,2,1,19.497751548
2014-03-01,2014,3,1,7.258232795
2014-04-01,2014,4,1,9.601257894
2014-05-01,2014,5,1,35.044918956
2014-06-01,2014,6,1,79.363824927049
2014-07-01,2014,7,1,25.72780195137
2014-08-01,2014,8,1,19.28253186
2014-09-01,2014,9,1,19.9276708455095
2014-10-01,2014,10,1,3.16581868045
2014-11-01,2014,11,1,5.729163386
2014-12-01,2014,12,1,3.1346874516
2015-01-01,2015,1,1,0.10863867804
2015-02-01,2015,2,1,6.5028530619162
2015-03-01,2015,3,1,8.28727527493
2015-04-01,2015,4,1,0
2015-05-01,2015,5,1,0
2015-06-01,2015,6,1,0
2015-07-01,2015,7,1,95.041300462811
2015-08-01,2015,8,1,158.4230359741
2015-09-01,2015,9,1,50.95084434301
2015-10-01,2015,10,1,52.22920528287
2015-11-01,2015,11,1,5.20231057547
2015-12-01,2015,12,1,0.5611035867
2016-01-01,2016,1,1,5.03944288713
2016-02-01,2016,2,1,0.8001194943
2016-03-01,2016,3,1,0.222280401
2016-04-01,2016,4,1,176.40468266
2016-05-01,2016,5,1,61.500030084
2016-06-01,2016,6,1,116.47157251
2016-07-01,2016,7,1,72.713336704
2016-08-01,2016,8,1,10.0946241
2016-09-01,2016,9,1,0.192831639
2016-10-01,2016,10,1,22.1153479059
2016-11-01,2016,11,1,8.10746335425
2016-12-01,2016,12,1,32.13829428345
2017-01-01,2017,1,1,1.00342286182
2017-02-01,2017,2,1,14.285186314
2017-03-01,2017,3,1,0.3848553291
2017-04-01,2017,4,1,17.595940924
2017-05-01,2017,5,1,69.8073826027
2017-06-01,2017,6,1,55.735651373
2017-07-01,2017,7,1,17.669160034
2017-08-01,2017,8,1,15.967519214895
2017-09-01,2017,9,1,19.810480988
2017-10-01,2017,10,1,19.289658987
2017-11-01,2017,11,1,2.517657551
2017-12-01,2017,12,1,0.190248419
2018-01-01,2018,1,1,15.24996973451
2018-02-01,2018,2,1,2.892922742176
2018-03-01,2018,3,1,0.04146868272
2018-04-01,2018,4,1,1.602975165
2018-05-01,2018,5,1,24.49803609
2018-06-01,2018,6,1,47.7030342338
2018-07-01,2018,7,1,42.691500647
2018-08-01,2018,8,1,15.256652365
2018-09-01,2018,9,1,48.01272340065
2018-10-01,2018,10,1,25.273622354
2018-11-01,2018,11,1,2.451150107
2018-12-01,2018,12,1,2.8077691879
2019-01-01,2019,1,1,2.8128892394
2019-02-01,2019,2,1,2.9398041257
2019-03-01,2019,3,1,1.15221632
2019-04-01,2019,4,1,1.5493167
2019-05-01,2019,5,1,30.629823952
2019-06-01,2019,6,1,39.3017011633
2019-07-01,2019,7,1,5.212932769612
2019-08-01,2019,8,1,3.27688545797
2019-09-01,2019,9,1,2.376212188324
2019-10-01,2019,10,1,2.8948516086
2019-11-01,2019,11,1,0.106676192
2019-12-01,2019,12,1,0.07990723
2020-01-01,2020,1,1,8.5196686389
2020-02-01,2020,2,1,0.01654376615
2020-03-01,2020,3,1,0
2020-04-01,2020,4,1,6.040645681095
2020-05-01,2020,5,1,NA
2020-06-01,2020,6,1,NA
2020-07-01,2020,7,1,NA
2020-08-01,2020,8,1,NA
2020-09-01,2020,9,1,NA
2020-10-01,2020,10,1,NA
2020-11-01,2020,11,1,NA
2020-12-01,2020,12,1,NA
