"date","year","month","day","5410002"
1979-06-15,1979,6,15,4.9109698
1979-06-16,1979,6,16,7.7190107
1979-06-17,1979,6,17,7.9023637
1979-06-18,1979,6,18,6.9955528
1979-06-19,1979,6,19,6.6745129
1979-06-20,1979,6,20,6.8892029
1979-06-21,1979,6,21,7.7776471
1979-06-22,1979,6,22,4.0215349
1979-06-23,1979,6,23,0.23276602
1979-06-24,1979,6,24,4.6482762
1979-06-25,1979,6,25,8.4134306
1979-06-26,1979,6,26,8.7832056
1979-06-27,1979,6,27,8.9541702
1979-06-28,1979,6,28,8.3069545
1979-06-29,1979,6,29,6.7131622
1979-06-30,1979,6,30,1.3115381
1979-07-01,1979,7,1,4.9068676
1979-07-02,1979,7,2,6.4011683
1979-07-03,1979,7,3,5.7252574
1979-07-04,1979,7,4,7.209437
1979-07-05,1979,7,5,8.1206602
1979-07-06,1979,7,6,7.1248957
1979-07-07,1979,7,7,7.1972384
1979-07-08,1979,7,8,10.230025
1979-07-09,1979,7,9,10.713891
1979-07-10,1979,7,10,9.7622352
1979-07-11,1979,7,11,10.254807
1979-07-12,1979,7,12,9.7319585
1979-07-13,1979,7,13,5.7580227
1979-07-14,1979,7,14,4.6692773
1979-07-15,1979,7,15,7.2874917
1979-07-16,1979,7,16,7.7857152
1979-07-17,1979,7,17,4.7164567
1979-07-18,1979,7,18,0.75628517
1979-07-19,1979,7,19,8.8137183
1979-07-20,1979,7,20,9.7290054
1979-07-21,1979,7,21,7.1296148
1979-07-22,1979,7,22,6.0974628
1979-07-23,1979,7,23,3.711681
1979-07-24,1979,7,24,1.7601328
1979-07-25,1979,7,25,3.778662
1979-07-26,1979,7,26,2.4065978
1979-07-27,1979,7,27,4.4086602
1979-07-28,1979,7,28,5.886854
1979-07-29,1979,7,29,7.1132972
1979-07-30,1979,7,30,4.9878194
1979-07-31,1979,7,31,0.77317351
1979-08-01,1979,8,1,-0.91773353
1979-08-02,1979,8,2,0.83531187
1979-08-03,1979,8,3,-0.3407086
1979-08-04,1979,8,4,2.3966995
1979-08-05,1979,8,5,5.1881074
1979-08-06,1979,8,6,4.8546423
1979-08-07,1979,8,7,6.4063401
1979-08-08,1979,8,8,7.2651335
1979-08-09,1979,8,9,9.8193725
1979-08-10,1979,8,10,9.663939
1979-08-11,1979,8,11,9.7913904
1979-08-12,1979,8,12,8.4893351
1979-08-13,1979,8,13,7.0182689
1979-08-14,1979,8,14,6.2124747
1979-08-15,1979,8,15,4.4563557
1979-08-16,1979,8,16,3.8737708
1979-08-17,1979,8,17,6.9592127
1979-08-18,1979,8,18,10.615444
1979-08-19,1979,8,19,10.945901
1979-08-20,1979,8,20,9.8411441
1979-08-21,1979,8,21,7.4255696
1979-08-22,1979,8,22,9.4669271
1979-08-23,1979,8,23,9.2019257
1979-08-24,1979,8,24,5.3649009
1979-08-25,1979,8,25,1.8045249
1979-08-26,1979,8,26,3.5724367
1979-08-27,1979,8,27,1.0829334
1979-08-28,1979,8,28,2.0821781
1979-08-29,1979,8,29,7.0531931
1979-08-30,1979,8,30,5.0425972
1979-08-31,1979,8,31,1.745826
1979-09-01,1979,9,1,-0.85821463
1979-09-02,1979,9,2,2.6987646
1979-09-03,1979,9,3,4.967844
1979-09-04,1979,9,4,6.277362
1979-09-05,1979,9,5,8.4326677
1979-09-06,1979,9,6,7.2235035
1979-09-07,1979,9,7,3.1435595
1979-09-08,1979,9,8,2.9924812
1979-09-09,1979,9,9,6.948708
1979-09-10,1979,9,10,7.4019872
1979-09-11,1979,9,11,3.0128549
1979-09-12,1979,9,12,0.30877724
1979-09-13,1979,9,13,2.6709259
1979-09-14,1979,9,14,-1.4968606
1979-09-15,1979,9,15,1.5763921
1979-09-16,1979,9,16,2.5969733
1979-09-17,1979,9,17,2.3956831
1979-09-18,1979,9,18,6.9344171
1979-09-19,1979,9,19,7.2327919
1979-09-20,1979,9,20,6.7729362
1979-09-21,1979,9,21,7.6733832
1979-09-22,1979,9,22,7.315752
1979-09-23,1979,9,23,4.9823277
1979-09-24,1979,9,24,4.7838064
1979-09-25,1979,9,25,6.503895
1979-09-26,1979,9,26,2.5908912
1979-09-27,1979,9,27,0.4702652
1979-09-28,1979,9,28,-0.46736054
1979-09-29,1979,9,29,0.082678481
1979-09-30,1979,9,30,1.33741
1979-10-01,1979,10,1,0.32508103
1979-10-02,1979,10,2,4.0003716
1979-10-03,1979,10,3,3.7443504
1979-10-04,1979,10,4,3.3850076
1979-10-05,1979,10,5,3.0994324
1979-10-06,1979,10,6,6.5680906
1979-10-07,1979,10,7,10.339307
1979-10-08,1979,10,8,12.878855
1979-10-09,1979,10,9,11.059924
1979-10-10,1979,10,10,9.6855847
1979-10-11,1979,10,11,10.324455
1979-10-12,1979,10,12,9.5666406
1979-10-13,1979,10,13,8.5209988
1979-10-14,1979,10,14,10.610629
1979-10-15,1979,10,15,11.869801
1979-10-16,1979,10,16,11.868005
1979-10-17,1979,10,17,12.16819
1979-10-18,1979,10,18,11.323245
1979-10-19,1979,10,19,11.871194
1979-10-20,1979,10,20,7.6704398
1979-10-21,1979,10,21,8.2143753
1979-10-22,1979,10,22,7.9771047
1979-10-23,1979,10,23,9.9338182
1979-10-24,1979,10,24,6.989751
1979-10-25,1979,10,25,8.7452101
1979-10-26,1979,10,26,11.898218
1979-10-27,1979,10,27,8.9767478
1979-10-28,1979,10,28,6.0617852
1979-10-29,1979,10,29,3.6974385
1979-10-30,1979,10,30,7.2945142
1979-10-31,1979,10,31,8.2972133
1979-11-01,1979,11,1,10.029806
1979-11-02,1979,11,2,10.963499
1979-11-03,1979,11,3,10.742516
1979-11-04,1979,11,4,11.340461
1979-11-05,1979,11,5,8.3245438
1979-11-06,1979,11,6,8.4613057
1979-11-07,1979,11,7,4.8800543
1979-11-08,1979,11,8,6.8944368
1979-11-09,1979,11,9,12.208979
1979-11-10,1979,11,10,13.329535
1979-11-11,1979,11,11,11.598856
1979-11-12,1979,11,12,6.585458
1979-11-13,1979,11,13,7.2405287
1979-11-14,1979,11,14,10.237117
1979-11-15,1979,11,15,11.097041
1979-11-16,1979,11,16,6.2039627
1979-11-17,1979,11,17,4.8825328
1979-11-18,1979,11,18,4.8187647
1979-11-19,1979,11,19,7.5765829
1979-11-20,1979,11,20,8.7810039
1979-11-21,1979,11,21,7.6724002
1979-11-22,1979,11,22,7.9493789
1979-11-23,1979,11,23,9.6848183
1979-11-24,1979,11,24,10.346153
1979-11-25,1979,11,25,11.831163
1979-11-26,1979,11,26,13.098579
1979-11-27,1979,11,27,10.629372
1979-11-28,1979,11,28,10.83241
1979-11-29,1979,11,29,8.1351425
1979-11-30,1979,11,30,8.8665698
1979-12-01,1979,12,1,11.047649
1979-12-02,1979,12,2,9.3264564
1979-12-03,1979,12,3,8.8655945
1979-12-04,1979,12,4,8.8353967
1979-12-05,1979,12,5,7.1809808
1979-12-06,1979,12,6,8.8548147
1979-12-07,1979,12,7,13.630576
1979-12-08,1979,12,8,15.393022
1979-12-09,1979,12,9,16.363567
1979-12-10,1979,12,10,13.094586
1979-12-11,1979,12,11,10.367394
1979-12-12,1979,12,12,11.442262
1979-12-13,1979,12,13,8.2875717
1979-12-14,1979,12,14,9.4606672
1979-12-15,1979,12,15,12.545621
1979-12-16,1979,12,16,12.418358
1979-12-17,1979,12,17,11.930514
1979-12-18,1979,12,18,10.171821
1979-12-19,1979,12,19,9.3619038
1979-12-20,1979,12,20,9.2843981
1979-12-21,1979,12,21,11.174211
1979-12-22,1979,12,22,12.155265
1979-12-23,1979,12,23,12.168996
1979-12-24,1979,12,24,13.538087
1979-12-25,1979,12,25,12.826341
1979-12-26,1979,12,26,12.54984
1979-12-27,1979,12,27,12.791642
1979-12-28,1979,12,28,15.015279
1979-12-29,1979,12,29,13.190222
1979-12-30,1979,12,30,14.241875
1979-12-31,1979,12,31,15.204612
1980-01-01,1980,1,1,14.935484
1980-01-02,1980,1,2,13.995541
1980-01-03,1980,1,3,13.608856
1980-01-04,1980,1,4,10.563752
1980-01-05,1980,1,5,13.613085
1980-01-06,1980,1,6,14.145585
1980-01-07,1980,1,7,14.555881
1980-01-08,1980,1,8,15.890219
1980-01-09,1980,1,9,15.783355
1980-01-10,1980,1,10,17.474614
1980-01-11,1980,1,11,15.933947
1980-01-12,1980,1,12,15.979011
1980-01-13,1980,1,13,15.244543
1980-01-14,1980,1,14,13.265645
1980-01-15,1980,1,15,14.642806
1980-01-16,1980,1,16,15.394106
1980-01-17,1980,1,17,15.90437
1980-01-18,1980,1,18,15.2685
1980-01-19,1980,1,19,16.186533
1980-01-20,1980,1,20,17.08482
1980-01-21,1980,1,21,16.132684
1980-01-22,1980,1,22,15.600282
1980-01-23,1980,1,23,14.622696
1980-01-24,1980,1,24,15.583601
1980-01-25,1980,1,25,15.197947
1980-01-26,1980,1,26,14.999469
1980-01-27,1980,1,27,15.548795
1980-01-28,1980,1,28,15.584277
1980-01-29,1980,1,29,13.657492
1980-01-30,1980,1,30,12.591835
1980-01-31,1980,1,31,13.91653
1980-02-01,1980,2,1,12.78324
1980-02-02,1980,2,2,12.83451
1980-02-03,1980,2,3,13.052614
1980-02-04,1980,2,4,10.946713
1980-02-05,1980,2,5,13.951546
1980-02-06,1980,2,6,11.609329
1980-02-07,1980,2,7,15.326087
1980-02-08,1980,2,8,14.490912
1980-02-09,1980,2,9,8.4255992
1980-02-10,1980,2,10,11.149048
1980-02-11,1980,2,11,13.258295
1980-02-12,1980,2,12,15.677129
1980-02-13,1980,2,13,17.789153
1980-02-14,1980,2,14,15.709935
1980-02-15,1980,2,15,16.558194
1980-02-16,1980,2,16,17.747709
1980-02-17,1980,2,17,17.025387
1980-02-18,1980,2,18,15.152665
1980-02-19,1980,2,19,13.474202
1980-02-20,1980,2,20,11.102747
1980-02-21,1980,2,21,12.14303
1980-02-22,1980,2,22,12.062707
1980-02-23,1980,2,23,9.9253298
1980-02-24,1980,2,24,14.606089
1980-02-25,1980,2,25,13.923956
1980-02-26,1980,2,26,12.795314
1980-02-27,1980,2,27,13.989841
1980-02-28,1980,2,28,13.233813
1980-02-29,1980,2,29,11.814008
1980-03-01,1980,3,1,12.742119
1980-03-02,1980,3,2,15.551068
1980-03-03,1980,3,3,15.568205
1980-03-04,1980,3,4,13.592291
1980-03-05,1980,3,5,11.75129
1980-03-06,1980,3,6,14.525428
1980-03-07,1980,3,7,15.312668
1980-03-08,1980,3,8,16.171421
1980-03-09,1980,3,9,16.381673
1980-03-10,1980,3,10,14.768412
1980-03-11,1980,3,11,15.542075
1980-03-12,1980,3,12,16.468583
1980-03-13,1980,3,13,15.949482
1980-03-14,1980,3,14,16.271338
1980-03-15,1980,3,15,15.956451
1980-03-16,1980,3,16,17.993981
1980-03-17,1980,3,17,19.204834
1980-03-18,1980,3,18,18.541395
1980-03-19,1980,3,19,18.18747
1980-03-20,1980,3,20,19.088425
1980-03-21,1980,3,21,16.558103
1980-03-22,1980,3,22,13.97187
1980-03-23,1980,3,23,13.66659
1980-03-24,1980,3,24,12.555426
1980-03-25,1980,3,25,13.434844
1980-03-26,1980,3,26,17.560674
1980-03-27,1980,3,27,19.199019
1980-03-28,1980,3,28,17.205422
1980-03-29,1980,3,29,16.491107
1980-03-30,1980,3,30,15.26686
1980-03-31,1980,3,31,20.44842
1980-04-01,1980,4,1,13.255748
1980-04-02,1980,4,2,12.388535
1980-04-03,1980,4,3,10.180128
1980-04-04,1980,4,4,10.054823
1980-04-05,1980,4,5,11.093185
1980-04-06,1980,4,6,11.8438
1980-04-07,1980,4,7,9.1870045
1980-04-08,1980,4,8,5.6326888
1980-04-09,1980,4,9,3.4341096
1980-04-10,1980,4,10,2.8129359
1980-04-11,1980,4,11,2.0347463
1980-04-12,1980,4,12,0.56299288
1980-04-13,1980,4,13,0.81446717
1980-04-14,1980,4,14,0.33508904
1980-04-15,1980,4,15,4.3228904
1980-04-16,1980,4,16,7.4541748
1980-04-17,1980,4,17,5.3248192
1980-04-18,1980,4,18,7.4578152
1980-04-19,1980,4,19,9.4305628
1980-04-20,1980,4,20,11.823684
1980-04-21,1980,4,21,9.5210772
1980-04-22,1980,4,22,5.9217342
1980-04-23,1980,4,23,4.1463797
1980-04-24,1980,4,24,5.9898743
1980-04-25,1980,4,25,8.8729763
1980-04-26,1980,4,26,8.3650267
1980-04-27,1980,4,27,8.1034518
1980-04-28,1980,4,28,8.5800016
1980-04-29,1980,4,29,4.318575
1980-04-30,1980,4,30,5.5182853
1980-05-01,1980,5,1,5.3530392
1980-05-02,1980,5,2,7.3377759
1980-05-03,1980,5,3,6.9343158
1980-05-04,1980,5,4,4.8207681
1980-05-05,1980,5,5,3.8794008
1980-05-06,1980,5,6,6.9939982
1980-05-07,1980,5,7,5.1040727
1980-05-08,1980,5,8,3.835139
1980-05-09,1980,5,9,2.2384154
1980-05-10,1980,5,10,1.7968849
1980-05-11,1980,5,11,6.9045016
1980-05-12,1980,5,12,7.8601616
1980-05-13,1980,5,13,7.2457272
1980-05-14,1980,5,14,4.6232929
1980-05-15,1980,5,15,6.3492193
1980-05-16,1980,5,16,6.9995893
1980-05-17,1980,5,17,5.453362
1980-05-18,1980,5,18,5.6433598
1980-05-19,1980,5,19,2.7602876
1980-05-20,1980,5,20,3.2133752
1980-05-21,1980,5,21,4.1258165
1980-05-22,1980,5,22,9.3453668
1980-05-23,1980,5,23,6.8375033
1980-05-24,1980,5,24,9.8750984
1980-05-25,1980,5,25,9.5877539
1980-05-26,1980,5,26,7.447317
1980-05-27,1980,5,27,2.9502063
1980-05-28,1980,5,28,6.6664579
1980-05-29,1980,5,29,4.3123239
1980-05-30,1980,5,30,3.8203282
1980-05-31,1980,5,31,4.3716797
1980-06-01,1980,6,1,6.9167808
1980-06-02,1980,6,2,8.0342117
1980-06-03,1980,6,3,8.5382781
1980-06-04,1980,6,4,7.9962491
1980-06-05,1980,6,5,6.4876799
1980-06-06,1980,6,6,5.3103372
1980-06-07,1980,6,7,3.2449741
1980-06-08,1980,6,8,-0.17155826
1980-06-09,1980,6,9,3.2334219
1980-06-10,1980,6,10,4.7866179
1980-06-11,1980,6,11,1.7889209
1980-06-12,1980,6,12,-0.58175098
1980-06-13,1980,6,13,3.0453366
1980-06-14,1980,6,14,6.6607032
1980-06-15,1980,6,15,5.4616591
1980-06-16,1980,6,16,5.3682514
1980-06-17,1980,6,17,7.4937717
1980-06-18,1980,6,18,6.8481235
1980-06-19,1980,6,19,7.9520424
1980-06-20,1980,6,20,9.3980472
1980-06-21,1980,6,21,7.5965123
1980-06-22,1980,6,22,8.1709777
1980-06-23,1980,6,23,2.8769629
1980-06-24,1980,6,24,-3.0815405
1980-06-25,1980,6,25,-5.2503719
1980-06-26,1980,6,26,1.4850053
1980-06-27,1980,6,27,2.2462904
1980-06-28,1980,6,28,1.2625474
1980-06-29,1980,6,29,-0.88111593
1980-06-30,1980,6,30,-2.347921
1980-07-01,1980,7,1,1.579962
1980-07-02,1980,7,2,4.2647363
1980-07-03,1980,7,3,4.0378161
1980-07-04,1980,7,4,4.0404649
1980-07-05,1980,7,5,2.7983123
1980-07-06,1980,7,6,-0.23298238
1980-07-07,1980,7,7,-4.0748518
1980-07-08,1980,7,8,-0.6929703
1980-07-09,1980,7,9,1.3095303
1980-07-10,1980,7,10,2.26303
1980-07-11,1980,7,11,1.0373874
1980-07-12,1980,7,12,2.0735774
1980-07-13,1980,7,13,2.617955
1980-07-14,1980,7,14,4.8039055
1980-07-15,1980,7,15,7.7768731
1980-07-16,1980,7,16,5.0324341
1980-07-17,1980,7,17,4.8024288
1980-07-18,1980,7,18,1.233774
1980-07-19,1980,7,19,-1.4843644
1980-07-20,1980,7,20,1.8909448
1980-07-21,1980,7,21,5.3171472
1980-07-22,1980,7,22,8.0628736
1980-07-23,1980,7,23,6.7628245
1980-07-24,1980,7,24,2.9186457
1980-07-25,1980,7,25,-2.2036202
1980-07-26,1980,7,26,-2.3722053
1980-07-27,1980,7,27,0.3574354
1980-07-28,1980,7,28,-1.9150599
1980-07-29,1980,7,29,-1.7804636
1980-07-30,1980,7,30,2.5313916
1980-07-31,1980,7,31,6.8876608
1980-08-01,1980,8,1,8.0056236
1980-08-02,1980,8,2,3.5263908
1980-08-03,1980,8,3,0.49215297
1980-08-04,1980,8,4,0.72992692
1980-08-05,1980,8,5,4.700383
1980-08-06,1980,8,6,2.715594
1980-08-07,1980,8,7,-0.042828561
1980-08-08,1980,8,8,2.4826206
1980-08-09,1980,8,9,5.3159487
1980-08-10,1980,8,10,5.3564694
1980-08-11,1980,8,11,8.5895903
1980-08-12,1980,8,12,6.6966205
1980-08-13,1980,8,13,8.5625291
1980-08-14,1980,8,14,11.078234
1980-08-15,1980,8,15,10.060789
1980-08-16,1980,8,16,6.0907917
1980-08-17,1980,8,17,4.8465968
1980-08-18,1980,8,18,2.6929035
1980-08-19,1980,8,19,2.4598934
1980-08-20,1980,8,20,2.367959
1980-08-21,1980,8,21,1.0934294
1980-08-22,1980,8,22,2.6853938
1980-08-23,1980,8,23,2.7203338
1980-08-24,1980,8,24,3.1815078
1980-08-25,1980,8,25,4.5761617
1980-08-26,1980,8,26,7.9897992
1980-08-27,1980,8,27,9.1533245
1980-08-28,1980,8,28,7.6990816
1980-08-29,1980,8,29,8.6071961
1980-08-30,1980,8,30,3.5517754
1980-08-31,1980,8,31,4.7314705
1980-09-01,1980,9,1,6.6350027
1980-09-02,1980,9,2,8.1888497
1980-09-03,1980,9,3,9.4921761
1980-09-04,1980,9,4,10.764988
1980-09-05,1980,9,5,11.326883
1980-09-06,1980,9,6,11.177881
1980-09-07,1980,9,7,4.9263129
1980-09-08,1980,9,8,5.5391614
1980-09-09,1980,9,9,10.856345
1980-09-10,1980,9,10,10.176957
1980-09-11,1980,9,11,10.034338
1980-09-12,1980,9,12,11.298828
1980-09-13,1980,9,13,6.7066756
1980-09-14,1980,9,14,3.7213678
1980-09-15,1980,9,15,8.0542888
1980-09-16,1980,9,16,8.2881252
1980-09-17,1980,9,17,3.750104
1980-09-18,1980,9,18,0.027409347
1980-09-19,1980,9,19,2.2728956
1980-09-20,1980,9,20,3.2340323
1980-09-21,1980,9,21,6.9869873
1980-09-22,1980,9,22,9.4637745
1980-09-23,1980,9,23,8.6928355
1980-09-24,1980,9,24,7.8378005
1980-09-25,1980,9,25,8.2760514
1980-09-26,1980,9,26,2.9918923
1980-09-27,1980,9,27,7.6997298
1980-09-28,1980,9,28,5.6971028
1980-09-29,1980,9,29,2.6973941
1980-09-30,1980,9,30,0.17644283
1980-10-01,1980,10,1,0.40125563
1980-10-02,1980,10,2,0.19720107
1980-10-03,1980,10,3,2.0915765
1980-10-04,1980,10,4,5.1650119
1980-10-05,1980,10,5,9.976182
1980-10-06,1980,10,6,5.4352921
1980-10-07,1980,10,7,3.2570155
1980-10-08,1980,10,8,9.1792128
1980-10-09,1980,10,9,7.0542866
1980-10-10,1980,10,10,5.5752403
1980-10-11,1980,10,11,8.2566303
1980-10-12,1980,10,12,10.637976
1980-10-13,1980,10,13,11.105559
1980-10-14,1980,10,14,10.578826
1980-10-15,1980,10,15,10.03628
1980-10-16,1980,10,16,9.2814852
1980-10-17,1980,10,17,9.138648
1980-10-18,1980,10,18,9.6035414
1980-10-19,1980,10,19,7.8071596
1980-10-20,1980,10,20,6.3273406
1980-10-21,1980,10,21,4.3999177
1980-10-22,1980,10,22,8.15403
1980-10-23,1980,10,23,7.9348492
1980-10-24,1980,10,24,8.5667222
1980-10-25,1980,10,25,7.934914
1980-10-26,1980,10,26,9.547876
1980-10-27,1980,10,27,10.469527
1980-10-28,1980,10,28,10.398571
1980-10-29,1980,10,29,6.9385283
1980-10-30,1980,10,30,9.2960016
1980-10-31,1980,10,31,11.811919
1980-11-01,1980,11,1,10.255601
1980-11-02,1980,11,2,10.059581
1980-11-03,1980,11,3,10.125447
1980-11-04,1980,11,4,9.3914981
1980-11-05,1980,11,5,7.8628162
1980-11-06,1980,11,6,6.8793728
1980-11-07,1980,11,7,2.9907858
1980-11-08,1980,11,8,-0.15827884
1980-11-09,1980,11,9,2.3521019
1980-11-10,1980,11,10,4.3831322
1980-11-11,1980,11,11,8.872216
1980-11-12,1980,11,12,10.777282
1980-11-13,1980,11,13,10.313503
1980-11-14,1980,11,14,10.283413
1980-11-15,1980,11,15,9.3473811
1980-11-16,1980,11,16,11.426326
1980-11-17,1980,11,17,7.9000933
1980-11-18,1980,11,18,9.3472968
1980-11-19,1980,11,19,4.8175229
1980-11-20,1980,11,20,7.0732618
1980-11-21,1980,11,21,5.4281375
1980-11-22,1980,11,22,8.8959039
1980-11-23,1980,11,23,10.695329
1980-11-24,1980,11,24,10.633633
1980-11-25,1980,11,25,10.554134
1980-11-26,1980,11,26,11.298382
1980-11-27,1980,11,27,9.683497
1980-11-28,1980,11,28,11.474592
1980-11-29,1980,11,29,13.954024
1980-11-30,1980,11,30,14.969612
1980-12-01,1980,12,1,13.669063
1980-12-02,1980,12,2,14.020873
1980-12-03,1980,12,3,13.84179
1980-12-04,1980,12,4,12.520047
1980-12-05,1980,12,5,12.881453
1980-12-06,1980,12,6,15.028152
1980-12-07,1980,12,7,15.357895
1980-12-08,1980,12,8,12.775499
1980-12-09,1980,12,9,12.497751
1980-12-10,1980,12,10,11.958715
1980-12-11,1980,12,11,12.078267
1980-12-12,1980,12,12,11.503031
1980-12-13,1980,12,13,13.912671
